主订单编号,选购商品,收件人,收件人手机号,省,市,区,街道,详细地址,快递信息
"	4837546198068581675",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633);[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602);[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728681099;中通速递-75501728681099;中通速递-75501728681099
"	4837546168005113777",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728624086
"	4837546133651840001",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728631052
"	4837546146542198283",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728637916
"	4837546069230861357",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728628004
"	4837546069217189463",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728683857
"	4837546047739999408",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728685025
"	4837546056345764966",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728634406
"	4837546021969206360",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728683829
"	4837546009101248220",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728685000
"	4837545979030099728",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728728882
"	4837545944670592721",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,
"	4837545931791885406",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728624448
"	4837545927486318462",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501728683872
"	4837545918915745461",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728684044
"	4837545940395562502",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501728683898
"	4837545893161697106",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728683916
"	4837545927493834681",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728684016
"	4837545893135850753",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728684031
"	4837545747103685890",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728684003
"	4837545875960190128",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,
"	4837545880239098982",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728634406
"	4837545845889137943",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728624356
"	4837545858767540094",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728683872
"	4837545875965664555",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,
"	4837545867358211913",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728683844
"	4837545867353379993",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596);[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640);[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728680820;中通速递-75501728680820;中通速递-75501728680820
"	4837545863061882455",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728683857
"	4837545841589165144",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728683829
"	4837545841605961630",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728680978
"	4837545832991053725",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501729056513
"	4837545833012577394",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728680858
"	4837545815832385481",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728624093
"	4837545811540522507",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728637916
"	4837545832990518845",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501728624131
"	4837545802948532050",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728683916
"	4837545820111721517",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728628004
"	4837545802944355994",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728624129
"	4837545798635267860",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501728624328
"	4837545781465562400",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,
"	4837545747091412756",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501728624328
"	4837545747104097777",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,
"	4837545571007354801",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728624086
"	4837545712736919437",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728624103
"	4837545686971260692",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728624328
"	4837545669796259719",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728624292
"	4837545669793910257",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,
"	4837545648314375580",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4837545545247774250",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501728625100
"	4837545278965161361",【秋日橙色大礼包】  初秋的纸巾-橙色-(RZH-100128),***,***,***,***,***,***,***,中通速递-75501728624422
"	4837545210227873098",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,
"	4837545162992506135",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728624356
"	4837544737783465837",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,
"	4837544441453569901",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728625217
"	4837544381297163780",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501728627924
"	4837544295433491487",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728625046
"	4837544239556744715",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501728637916
"	4837544170872395697",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501728625181
"	4837544183723646673",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501728632748
"	4837544119303659441",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-柠檬味-(RZH-100102),***,***,***,***,***,***,***,中通速递-75501728625181
"	4837543921774091996",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728625112
"	4837543887377291041",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728625153
"	4837543651157911202",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626);[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728625090;中通速递-75501728625090
"	4837543492261370953",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,
"	4837543462181738004",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,
"	4837543449285221775",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501728625074
"	4837543414923748744",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501728627779
"	4837543432122944608",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼套盒-6卷混色-(RZH-100130),***,***,***,***,***,***,***,中通速递-75501728874946
"	4837543268952118439",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728625061
"	4837543234537825873",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501728626083
"	4837542959689389761",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728637898
"	4837542942505405795",葡萄牙进口Renova彩色纸巾抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501728626068
"	4837542873815338500",葡萄牙进口Renova彩色纸巾抽纸2盒装-黄色-(RZH-100052),***,***,***,***,***,***,***,中通速递-75501728638547
"	4837542856580410760",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501728627779
"	4837542852284874355",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728626545
"	4837542826518500945",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501728626083
"	4837542757816162143",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501728719239
"	4837542744947635599",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728626318
"	4837542723451231755",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501728637916
"	4837542710557583241",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,
"	4837542719138713019",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4837542684780570193",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501728626083
"	4837542654725367434",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501728637872
"	4837542633241763136",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501728626241
"	4837542646158305119",[秋日宠粉福利]葡萄牙进口Renova彩色手帕纸单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,
"	4837542641829420387",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501728626206
"	4837542603196456563",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4837542594611088900",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501728638547
